 Activity, AccelX_5, AccelY_5, AccelZ_5, GyroX_5, GyroY_5, GyroZ_5
0,-0.676355,3.012208,9.009571,0.122926,0.033792,-0.114077
0,-0.688902,3.054602,8.904116,0.107721,0.065755,-0.089068
0,-0.728654,3.073693,8.815476,0.110889,0.056517,-0.056772
0,-0.67842,3.094246,8.727867,0.130283,0.005702,-0.01254
0,-0.691261,3.127661,8.630488,0.141607,-0.071372,0.02271
0,-0.628167,3.202883,8.604037,0.141162,-0.152549,0.055076
0,-0.543119,3.235419,8.633781,0.115786,-0.22135,0.073692
0,-0.522372,3.275553,8.655603,0.073236,-0.274581,0.080689
0,-0.446295,3.30056,8.742455,0.028986,-0.329329,0.084927
0,-0.440079,3.309887,8.785133,0.002451,-0.374178,0.088653
0,-0.407465,3.30169,8.88761,-0.010477,-0.388161,0.089886
0,-0.328851,3.345742,8.909197,-0.021261,-0.389175,0.087415
0,-0.295243,3.351741,8.991044,-0.042296,-0.374113,0.071105
0,-0.228753,3.365024,9.010294,-0.071263,-0.358509,0.047175
0,-0.20932,3.411258,9.097048,-0.10472,-0.323031,0.006537
0,-0.24583,3.411335,9.187903,-0.143626,-0.266856,-0.042267
0,-0.244576,3.337029,9.222859,-0.195893,-0.182957,-0.08412
0,-0.281028,3.307777,9.283755,-0.230544,-0.083868,-0.115956
0,-0.354713,3.290399,9.287696,-0.258491,0.021562,-0.146279
0,-0.417581,3.288776,9.307919,-0.286379,0.107065,-0.166054
0,-0.506839,3.322684,9.308024,-0.309061,0.147429,-0.16355
0,-0.545009,3.273585,9.328795,-0.320254,0.169818,-0.153352
0,-0.6384,3.214393,9.342239,-0.310868,0.184026,-0.125854
0,-0.74202,3.240553,9.31671,-0.278833,0.190209,-0.088655
0,-0.786527,3.211933,9.255165,-0.250313,0.194516,-0.043692
0,-0.792901,3.272433,9.229516,-0.224246,0.186675,-0.000678
0,-0.826437,3.29031,9.183254,-0.219432,0.154955,0.042577
0,-0.766907,3.29008,9.248501,-0.227408,0.112677,0.081187
0,-0.803582,3.272127,9.357632,-0.239365,0.07373,0.122304
0,-0.802435,3.242697,9.549934,-0.23911,0.050448,0.175878
0,-0.771334,3.16462,9.715658,-0.221543,0.050036,0.231572
0,-0.753373,3.152392,9.806389,-0.180254,0.061696,0.293445
0,-0.658075,3.119651,9.889726,-0.132226,0.068649,0.365159
0,-0.483924,3.1038,9.924822,-0.073416,0.049357,0.426045
0,-0.334151,3.122304,9.9465,-0.013223,-0.005934,0.476182
0,-0.177173,3.111612,9.915217,0.044993,-0.05619,0.511815
0,-0.082832,3.105354,9.861581,0.094835,-0.070304,0.529052
0,0.024259,3.116505,9.706376,0.13085,-0.053368,0.530215
0,0.137098,3.137975,9.483421,0.149863,-0.02862,0.522433
0,0.299359,3.196015,9.35189,0.144781,-0.016248,0.496479
0,0.38717,3.191498,9.295482,0.117877,-0.034283,0.460202
0,0.47132,3.227877,9.336868,0.077207,-0.073227,0.407048
0,0.508743,3.189297,9.3867,0.065759,-0.111688,0.350576
0,0.480548,3.102162,9.444781,0.084748,-0.119645,0.308443
0,0.482781,3.062232,9.431515,0.116915,-0.094756,0.274821
0,0.505849,3.080044,9.392655,0.146652,-0.055868,0.245894
0,0.584378,3.094141,9.314849,0.146723,-0.008006,0.208055
0,0.618378,3.179949,9.264185,0.114423,0.015181,0.148865
0,0.642929,3.188327,9.297888,0.065348,0.033558,0.06954
0,0.57679,3.12886,9.384773,0.007847,0.057225,-6.1e-05
0,0.523909,3.027287,9.460596,-0.030496,0.091095,-0.056357
0,0.425576,2.978549,9.584224,-0.042632,0.124466,-0.088816
0,0.375016,2.866399,9.673157,-0.026612,0.163875,-0.082164
0,0.30591,2.817313,9.628367,0.016586,0.198314,-0.051512
0,0.253428,2.857862,9.49049,0.07994,0.237523,-0.004786
0,0.292052,2.939584,9.274823,0.155066,0.255558,0.031651
0,0.322164,3.071371,9.003129,0.198329,0.25715,0.061964
0,0.419591,3.147062,8.813615,0.1965,0.224161,0.086641
0,0.503946,3.205692,8.666512,0.159393,0.174281,0.088653
0,0.501342,3.244533,8.666337,0.105009,0.13123,0.055995
0,0.458897,3.214076,8.701315,0.048318,0.109816,-0.000876
0,0.325698,3.148463,8.779511,-0.014709,0.134241,-0.055125
0,0.183823,3.05849,8.880528,-0.06688,0.202089,-0.086215
0,-0.011857,2.964924,8.998576,-0.103877,0.276339,-0.082475
0,-0.08509,2.943366,9.0642,-0.110154,0.307438,-0.053723
0,-0.145067,2.896681,9.071045,-0.089057,0.283584,-0.006475
0,-0.180307,2.917721,9.098027,-0.056073,0.219328,0.037213
0,-0.219101,2.931929,9.131935,-0.028456,0.118062,0.086168
0,-0.182861,2.943046,9.220978,-0.004125,0.003378,0.139601
0,-0.133106,2.956757,9.30942,0.017245,-0.084446,0.185289
0,-0.088183,3.012706,9.376211,0.026095,-0.131404,0.19503
0,-0.046825,3.014589,9.504986,0.024236,-0.12564,0.181916
0,0.027804,3.006309,9.593219,0.006236,-0.086895,0.162703
0,0.012203,3.054476,9.651008,-0.010411,-0.031627,0.134931
0,0.005232,3.079022,9.709501,-0.011747,0.017207,0.101929
0,0.046609,3.090979,9.706435,0.005634,0.042464,0.065633
0,0.039651,3.107799,9.718204,0.030161,0.048607,0.03524
0,0.054818,3.076522,9.704226,0.069652,0.032957,0.012135
0,0.052526,3.036813,9.638277,0.114245,0.024557,-0.008311
0,0.084131,3.057747,9.513414,0.145302,0.022914,-0.021085
0,0.104676,3.106452,9.35411,0.152724,0.03037,-0.040539
0,0.141741,3.117163,9.182942,0.143657,0.051777,-0.08007
0,0.143682,3.137931,9.019984,0.117477,0.081456,-0.136496
0,0.081997,3.16461,8.860892,0.075121,0.121094,-0.199908
0,0.039687,3.137539,8.738007,0.025069,0.166601,-0.261874
0,-0.077858,3.125548,8.664844,-0.035405,0.237703,-0.320043
0,-0.215791,3.172043,8.759455,-0.113302,0.337549,-0.366374
0,-0.385928,3.196723,8.864181,-0.217357,0.505229,-0.405057
0,-0.539096,3.257634,9.018077,-0.315539,0.723831,-0.448451
0,-0.654859,3.373226,9.147502,-0.394776,0.964799,-0.501493
0,-0.836945,3.520616,9.216679,-0.431387,1.166218,-0.572203
0,-0.973336,3.506162,9.245965,-0.443896,1.291923,-0.635927
0,-1.14141,3.440699,9.320317,-0.449179,1.301066,-0.678704
0,-1.297083,3.347863,9.425988,-0.42186,1.179357,-0.683676
0,-1.462534,3.224274,9.647356,-0.374877,0.936401,-0.646794
0,-1.633753,3.006602,9.901085,-0.284009,0.61715,-0.562852
0,-1.761984,2.780911,10.115726,-0.16187,0.301677,-0.423975
0,-1.848226,2.678421,10.275931,-0.004251,0.048644,-0.255686
0,-1.823,2.669124,10.243512,0.170603,-0.110728,-0.091111
0,-1.709981,2.747122,10.047972,0.330267,-0.165036,0.026513
0,-1.56484,2.855872,9.751123,0.422447,-0.149536,0.061549
0,-1.437363,2.987197,9.39018,0.435066,-0.110739,0.047489
0,-1.337071,3.011362,9.102462,0.378495,-0.06899,0.003472
0,-1.277234,3.02485,8.925384,0.295755,-0.032047,-0.052902
0,-1.297402,3.012357,8.857758,0.218452,0.000688,-0.094599
0,-1.289167,2.961136,8.750082,0.172837,0.027834,-0.125684
0,-1.343485,2.93147,8.677572,0.14932,0.046489,-0.158859
0,-1.389188,2.913108,8.657986,0.127308,0.049806,-0.18164
0,-1.402799,2.933408,8.606531,0.105742,0.030666,-0.194852
0,-1.436159,2.945614,8.679369,0.078842,-0.005585,-0.206793
0,-1.465358,2.932637,8.715988,0.045175,-0.035531,-0.222614
0,-1.521518,2.892968,8.766481,0.024801,-0.044581,-0.235036
0,-1.573746,2.909173,8.814667,0.009853,-0.03668,-0.251719
0,-1.613446,2.844229,8.868593,-0.003069,-0.02279,-0.25851
0,-1.653093,2.817205,8.940278,-0.023838,-0.007898,-0.251118
